source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible
13597,13596,18/7/2025,18,7,2025,หลังโควิด,ใกล้ซอยเลียบคลองสอง 5,เลียบคลองสอง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),19067,7916,132,28,357,14,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใกล้ซอยเลียบคลองสอง 5,เลียบคลองสอง,18,7,2025,2025-07-18,2025-07-18,7,2025,3,09:00,17:00,8.0,09:00-17:00,19067.0,False,7916.0,False,132.0,False,28,False,357,False,14,False,False,False,False,False,False,False,False,True
13598,13597,18/7/2025,18,7,2025,หลังโควิด,ใกล้ซอยเลียบคลองสอง 5,เลียบคลองสอง,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),4819,1976,22,10,25,3,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใกล้ซอยเลียบคลองสอง 5,เลียบคลองสอง,18,7,2025,2025-07-18,2025-07-18,7,2025,3,17:00,19:00,2.0,17:00-19:00,4819.0,False,1976.0,False,22.0,False,10,False,25,False,3,False,False,False,False,False,False,False,False,True
13599,13598,19/7/2025,19,7,2025,หลังโควิด,ข้าวหลาม - เจริญกรุง,เจริญกรุง,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3192,872,57,51,27,339,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ข้าวหลาม - เจริญกรุง,เจริญกรุง,19,7,2025,2025-07-19,2025-07-19,7,2025,3,07:00,09:00,2.0,07:00-09:00,3192.0,False,872.0,False,57.0,False,51,False,27,False,339,False,False,False,False,False,False,False,False,True
13600,13599,19/7/2025,19,7,2025,หลังโควิด,ข้าวหลาม - เจริญกรุง,เจริญกรุง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),10313,4666,277,182,302,1289,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ข้าวหลาม - เจริญกรุง,เจริญกรุง,19,7,2025,2025-07-19,2025-07-19,7,2025,3,09:00,17:00,8.0,09:00-17:00,10313.0,False,4666.0,False,277.0,False,182,False,302,False,1289,False,False,False,False,False,False,False,False,True
13601,13600,19/7/2025,19,7,2025,หลังโควิด,ข้าวหลาม - เจริญกรุง,เจริญกรุง,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),2739,881,67,31,28,290,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ข้าวหลาม - เจริญกรุง,เจริญกรุง,19,7,2025,2025-07-19,2025-07-19,7,2025,3,17:00,19:00,2.0,17:00-19:00,2739.0,False,881.0,False,67.0,False,31,False,28,False,290,False,False,False,False,False,False,False,False,True
13602,13601,19/7/2025,19,7,2025,หลังโควิด,หมอมี,เจริญกรุง,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2554,488,112,25,27,137,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,เจริญกรุง,19,7,2025,2025-07-19,2025-07-19,7,2025,3,07:00,09:00,2.0,07:00-09:00,2554.0,False,488.0,False,112.0,False,25,False,27,False,137,False,False,False,False,False,False,False,False,True
13603,13602,19/7/2025,19,7,2025,หลังโควิด,หมอมี,เจริญกรุง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),7726,2646,396,72,159,675,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,เจริญกรุง,19,7,2025,2025-07-19,2025-07-19,7,2025,3,09:00,17:00,8.0,09:00-17:00,7726.0,False,2646.0,False,396.0,False,72,False,159,False,675,False,False,False,False,False,False,False,False,True
13604,13603,19/7/2025,19,7,2025,หลังโควิด,หมอมี,เจริญกรุง,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),2017,533,74,16,17,122,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,เจริญกรุง,19,7,2025,2025-07-19,2025-07-19,7,2025,3,17:00,19:00,2.0,17:00-19:00,2017.0,False,533.0,False,74.0,False,16,False,17,False,122,False,False,False,False,False,False,False,False,True
13605,13604,19/7/2025,19,7,2025,หลังโควิด,หมอมี,ทรงสวัสดิ์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),500,198,9,0,15,39,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,ทรงสวัสดิ์,19,7,2025,2025-07-19,2025-07-19,7,2025,3,07:00,09:00,2.0,07:00-09:00,500.0,False,198.0,False,9.0,False,0,False,15,False,39,False,False,False,False,False,False,False,False,True
13606,13605,19/7/2025,19,7,2025,หลังโควิด,หมอมี,ทรงสวัสดิ์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),1765,836,40,0,20,256,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,ทรงสวัสดิ์,19,7,2025,2025-07-19,2025-07-19,7,2025,3,09:00,17:00,8.0,09:00-17:00,1765.0,False,836.0,False,40.0,False,0,False,20,False,256,False,False,False,False,False,False,False,False,True
13607,13606,19/7/2025,19,7,2025,หลังโควิด,หมอมี,ทรงสวัสดิ์,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),386,190,6,0,4,37,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,ทรงสวัสดิ์,19,7,2025,2025-07-19,2025-07-19,7,2025,3,17:00,19:00,2.0,17:00-19:00,386.0,False,190.0,False,6.0,False,0,False,4,False,37,False,False,False,False,False,False,False,False,True
13608,13607,19/7/2025,19,7,2025,หลังโควิด,หมอมี,พระรามที่ 4,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),723,235,3,0,8,55,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,พระรามที่ 4,19,7,2025,2025-07-19,2025-07-19,7,2025,3,07:00,09:00,2.0,07:00-09:00,723.0,False,235.0,False,3.0,False,0,False,8,False,55,False,False,False,False,False,False,False,False,True
13609,13608,19/7/2025,19,7,2025,หลังโควิด,หมอมี,พระรามที่ 4,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),3899,1761,43,0,127,160,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,พระรามที่ 4,19,7,2025,2025-07-19,2025-07-19,7,2025,3,09:00,17:00,8.0,09:00-17:00,3899.0,False,1761.0,False,43.0,False,0,False,127,False,160,False,False,False,False,False,False,False,False,True
13610,13609,19/7/2025,19,7,2025,หลังโควิด,หมอมี,พระรามที่ 4,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),1119,413,21,0,34,56,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หมอมี,พระรามที่ 4,19,7,2025,2025-07-19,2025-07-19,7,2025,3,17:00,19:00,2.0,17:00-19:00,1119.0,False,413.0,False,21.0,False,0,False,34,False,56,False,False,False,False,False,False,False,False,True
13611,13610,23/7/2025,23,7,2025,หลังโควิด,พระโขนง,พระรามที่ 4,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),536,353,18,0,33,17,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พระโขนง,พระรามที่ 4,23,7,2025,2025-07-23,2025-07-23,7,2025,3,07:00,09:00,2.0,07:00-09:00,536.0,False,353.0,False,18.0,False,0,False,33,False,17,False,False,False,False,False,False,False,False,True
13612,13611,23/7/2025,23,7,2025,หลังโควิด,พระโขนง,พระรามที่ 4,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),2196,1755,96,0,156,55,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พระโขนง,พระรามที่ 4,23,7,2025,2025-07-23,2025-07-23,7,2025,3,09:00,17:00,8.0,09:00-17:00,2196.0,False,1755.0,False,96.0,False,0,False,156,False,55,False,False,False,False,False,False,False,False,True
13613,13612,23/7/2025,23,7,2025,หลังโควิด,พระโขนง,พระรามที่ 4,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),676,346,16,0,6,11,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พระโขนง,พระรามที่ 4,23,7,2025,2025-07-23,2025-07-23,7,2025,3,17:00,19:00,2.0,17:00-19:00,676.0,False,346.0,False,16.0,False,0,False,6,False,11,False,False,False,False,False,False,False,False,True
13614,13613,23/7/2025,23,7,2025,หลังโควิด,พระโขนง,สุขุมวิท,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),6416,1878,219,30,156,59,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พระโขนง,สุขุมวิท,23,7,2025,2025-07-23,2025-07-23,7,2025,3,07:00,09:00,2.0,07:00-09:00,6416.0,False,1878.0,False,219.0,False,30,False,156,False,59,False,False,False,False,False,False,False,False,True
13615,13614,23/7/2025,23,7,2025,หลังโควิด,พระโขนง,สุขุมวิท,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),22316,6683,733,112,1099,382,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พระโขนง,สุขุมวิท,23,7,2025,2025-07-23,2025-07-23,7,2025,3,09:00,17:00,8.0,09:00-17:00,22316.0,False,6683.0,False,733.0,False,112,False,1099,False,382,False,False,False,False,False,False,False,False,True
13616,13615,23/7/2025,23,7,2025,หลังโควิด,พระโขนง,สุขุมวิท,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),5361,1512,158,20,126,66,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พระโขนง,สุขุมวิท,23,7,2025,2025-07-23,2025-07-23,7,2025,3,17:00,19:00,2.0,17:00-19:00,5361.0,False,1512.0,False,158.0,False,20,False,126,False,66,False,False,False,False,False,False,False,False,True
13617,13616,23/7/2025,23,7,2025,หลังโควิด,ปรีดีพนมยงค์ 2,สุขุมวิท 71,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1271,393,75,5,81,72,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ปรีดีพนมยงค์ 2,สุขุมวิท 71,23,7,2025,2025-07-23,2025-07-23,7,2025,3,07:00,09:00,2.0,07:00-09:00,1271.0,False,393.0,False,75.0,False,5,False,81,False,72,False,False,False,False,False,False,False,False,True
13618,13617,23/7/2025,23,7,2025,หลังโควิด,ปรีดีพนมยงค์ 2,สุขุมวิท 71,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),4951,2046,275,16,428,297,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ปรีดีพนมยงค์ 2,สุขุมวิท 71,23,7,2025,2025-07-23,2025-07-23,7,2025,3,09:00,17:00,8.0,09:00-17:00,4951.0,False,2046.0,False,275.0,False,16,False,428,False,297,False,False,False,False,False,False,False,False,True
13619,13618,23/7/2025,23,7,2025,หลังโควิด,ปรีดีพนมยงค์ 2,สุขุมวิท 71,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),1169,777,54,9,50,27,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ปรีดีพนมยงค์ 2,สุขุมวิท 71,23,7,2025,2025-07-23,2025-07-23,7,2025,3,17:00,19:00,2.0,17:00-19:00,1169.0,False,777.0,False,54.0,False,9,False,50,False,27,False,False,False,False,False,False,False,False,True
13620,13619,24/7/2025,24,7,2025,หลังโควิด,จันทน์ - นราธิวาส,นราธิวาสฯ,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4645,865,61,1,63,42,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,นราธิวาสฯ,24,7,2025,2025-07-24,2025-07-24,7,2025,3,07:00,09:00,2.0,07:00-09:00,4645.0,False,865.0,False,61.0,False,1,False,63,False,42,False,False,False,False,False,False,False,False,True
13621,13620,24/7/2025,24,7,2025,หลังโควิด,จันทน์ - นราธิวาส,นราธิวาสฯ,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),16527,4114,292,11,479,173,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,นราธิวาสฯ,24,7,2025,2025-07-24,2025-07-24,7,2025,3,09:00,17:00,8.0,09:00-17:00,16527.0,False,4114.0,False,292.0,False,11,False,479,False,173,False,False,False,False,False,False,False,False,True
13622,13621,24/7/2025,24,7,2025,หลังโควิด,จันทน์ - นราธิวาส,นราธิวาสฯ,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),4891,1205,83,4,54,57,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,นราธิวาสฯ,24,7,2025,2025-07-24,2025-07-24,7,2025,3,17:00,19:00,2.0,17:00-19:00,4891.0,False,1205.0,False,83.0,False,4,False,54,False,57,False,False,False,False,False,False,False,False,True
13623,13622,24/7/2025,24,7,2025,หลังโควิด,จันทน์ - นราธิวาส,จันทน์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1813,389,28,0,31,60,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,จันทน์,24,7,2025,2025-07-24,2025-07-24,7,2025,3,07:00,09:00,2.0,07:00-09:00,1813.0,False,389.0,False,28.0,False,0,False,31,False,60,False,False,False,False,False,False,False,False,True
13624,13623,24/7/2025,24,7,2025,หลังโควิด,จันทน์ - นราธิวาส,จันทน์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),6003,1869,109,0,183,210,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,จันทน์,24,7,2025,2025-07-24,2025-07-24,7,2025,3,09:00,17:00,8.0,09:00-17:00,6003.0,False,1869.0,False,109.0,False,0,False,183,False,210,False,False,False,False,False,False,False,False,True
13625,13624,24/7/2025,24,7,2025,หลังโควิด,จันทน์ - นราธิวาส,จันทน์,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),1446,444,31,0,26,35,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,จันทน์,24,7,2025,2025-07-24,2025-07-24,7,2025,3,17:00,19:00,2.0,17:00-19:00,1446.0,False,444.0,False,31.0,False,0,False,26,False,35,False,False,False,False,False,False,False,False,True
13626,13625,25/7/2025,25,7,2025,หลังโควิด,เกตุนุช,ลาดพร้าว 64,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),349,123,0,0,5,4,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เกตุนุช,ลาดพร้าว 64,25,7,2025,2025-07-25,2025-07-25,7,2025,3,07:00,09:00,2.0,07:00-09:00,349.0,False,123.0,False,0.0,False,0,False,5,False,4,False,False,False,False,False,False,False,False,True
13627,13626,25/7/2025,25,7,2025,หลังโควิด,เกตุนุช,ลาดพร้าว 64,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),1490,671,0,0,46,11,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เกตุนุช,ลาดพร้าว 64,25,7,2025,2025-07-25,2025-07-25,7,2025,3,09:00,17:00,8.0,09:00-17:00,1490.0,False,671.0,False,0.0,False,0,False,46,False,11,False,False,False,False,False,False,False,False,True
13628,13627,25/7/2025,25,7,2025,หลังโควิด,เกตุนุช,ลาดพร้าว 64,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),718,260,0,0,3,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เกตุนุช,ลาดพร้าว 64,25,7,2025,2025-07-25,2025-07-25,7,2025,3,17:00,19:00,2.0,17:00-19:00,718.0,False,260.0,False,0.0,False,0,False,3,False,2,False,False,False,False,False,False,False,False,True
13629,13628,25/7/2025,25,7,2025,หลังโควิด,เกตุนุช,ลาดพร้าว,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4697,1282,188,0,53,10,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เกตุนุช,ลาดพร้าว,25,7,2025,2025-07-25,2025-07-25,7,2025,3,07:00,09:00,2.0,07:00-09:00,4697.0,False,1282.0,False,188.0,False,0,False,53,False,10,False,False,False,False,False,False,False,False,True
13630,13629,25/7/2025,25,7,2025,หลังโควิด,เกตุนุช,ลาดพร้าว,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),17918,7008,601,0,591,49,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เกตุนุช,ลาดพร้าว,25,7,2025,2025-07-25,2025-07-25,7,2025,3,09:00,17:00,8.0,09:00-17:00,17918.0,False,7008.0,False,601.0,False,0,False,591,False,49,False,False,False,False,False,False,False,False,True
13631,13630,25/7/2025,25,7,2025,หลังโควิด,เกตุนุช,ลาดพร้าว,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),4160,1200,133,0,22,5,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เกตุนุช,ลาดพร้าว,25,7,2025,2025-07-25,2025-07-25,7,2025,3,17:00,19:00,2.0,17:00-19:00,4160.0,False,1200.0,False,133.0,False,0,False,22,False,5,False,False,False,False,False,False,False,False,True
13632,13631,25/7/2025,25,7,2025,หลังโควิด,ลาดพร้าว 94,ลาดพร้าว 94,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),400,78,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดพร้าว 94,ลาดพร้าว 94,25,7,2025,2025-07-25,2025-07-25,7,2025,3,07:00,09:00,2.0,07:00-09:00,400.0,False,78.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
13633,13632,25/7/2025,25,7,2025,หลังโควิด,ลาดพร้าว 94,ลาดพร้าว 94,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),1324,423,0,0,7,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดพร้าว 94,ลาดพร้าว 94,25,7,2025,2025-07-25,2025-07-25,7,2025,3,09:00,17:00,8.0,09:00-17:00,1324.0,False,423.0,False,0.0,False,0,False,7,False,2,False,False,False,False,False,False,False,False,True
13634,13633,25/7/2025,25,7,2025,หลังโควิด,ลาดพร้าว 94,ลาดพร้าว 94,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),577,117,0,0,2,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดพร้าว 94,ลาดพร้าว 94,25,7,2025,2025-07-25,2025-07-25,7,2025,3,17:00,19:00,2.0,17:00-19:00,577.0,False,117.0,False,0.0,False,0,False,2,False,0,False,False,False,False,False,False,False,False,True
13635,13634,25/7/2025,25,7,2025,หลังโควิด,ลาดพร้าว 94,ลาดพร้าว,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),6695,2123,208,2,160,8,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดพร้าว 94,ลาดพร้าว,25,7,2025,2025-07-25,2025-07-25,7,2025,3,07:00,09:00,2.0,07:00-09:00,6695.0,False,2123.0,False,208.0,False,2,False,160,False,8,False,False,False,False,False,False,False,False,True
13636,13635,25/7/2025,25,7,2025,หลังโควิด,ลาดพร้าว 94,ลาดพร้าว,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),24922,8943,771,2,749,49,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดพร้าว 94,ลาดพร้าว,25,7,2025,2025-07-25,2025-07-25,7,2025,3,09:00,17:00,8.0,09:00-17:00,24922.0,False,8943.0,False,771.0,False,2,False,749,False,49,False,False,False,False,False,False,False,False,True
13637,13636,25/7/2025,25,7,2025,หลังโควิด,ลาดพร้าว 94,ลาดพร้าว,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),6391,2322,155,0,45,5,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดพร้าว 94,ลาดพร้าว,25,7,2025,2025-07-25,2025-07-25,7,2025,3,17:00,19:00,2.0,17:00-19:00,6391.0,False,2322.0,False,155.0,False,0,False,45,False,5,False,False,False,False,False,False,False,False,True
13638,13637,26/7/2025,26,7,2025,หลังโควิด,กำแพงเพชร 2,กำแพงเพชร 2,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3049,612,114,18,29,27,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร 2,กำแพงเพชร 2,26,7,2025,2025-07-26,2025-07-26,7,2025,3,07:00,09:00,2.0,07:00-09:00,3049.0,False,612.0,False,114.0,False,18,False,29,False,27,False,False,False,False,False,False,False,False,True
13639,13638,26/7/2025,26,7,2025,หลังโควิด,กำแพงเพชร 2,กำแพงเพชร 2,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),9413,2438,514,60,90,137,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร 2,กำแพงเพชร 2,26,7,2025,2025-07-26,2025-07-26,7,2025,3,09:00,17:00,8.0,09:00-17:00,9413.0,False,2438.0,False,514.0,False,60,False,90,False,137,False,False,False,False,False,False,False,False,True
13640,13639,26/7/2025,26,7,2025,หลังโควิด,กำแพงเพชร 2,กำแพงเพชร 2,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),2238,599,105,5,13,25,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร 2,กำแพงเพชร 2,26,7,2025,2025-07-26,2025-07-26,7,2025,3,17:00,19:00,2.0,17:00-19:00,2238.0,False,599.0,False,105.0,False,5,False,13,False,25,False,False,False,False,False,False,False,False,True
13641,13640,26/7/2025,26,7,2025,หลังโควิด,กำแพงเพชร 2,กำแพงเพชร,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3807,735,132,32,38,47,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร 2,กำแพงเพชร,26,7,2025,2025-07-26,2025-07-26,7,2025,3,07:00,09:00,2.0,07:00-09:00,3807.0,False,735.0,False,132.0,False,32,False,38,False,47,False,False,False,False,False,False,False,False,True
13642,13641,26/7/2025,26,7,2025,หลังโควิด,กำแพงเพชร 2,กำแพงเพชร,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),16947,4000,594,128,233,241,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร 2,กำแพงเพชร,26,7,2025,2025-07-26,2025-07-26,7,2025,3,09:00,17:00,8.0,09:00-17:00,16947.0,False,4000.0,False,594.0,False,128,False,233,False,241,False,False,False,False,False,False,False,False,True
13643,13642,26/7/2025,26,7,2025,หลังโควิด,กำแพงเพชร 2,กำแพงเพชร,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),4161,942,120,30,9,41,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร 2,กำแพงเพชร,26,7,2025,2025-07-26,2025-07-26,7,2025,3,17:00,19:00,2.0,17:00-19:00,4161.0,False,942.0,False,120.0,False,30,False,9,False,41,False,False,False,False,False,False,False,False,True
13644,13643,26/7/2025,26,7,2025,หลังโควิด,ประตู 1 ตลาดนัดจตุจักร,กำแพงเพชร 2,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4589,1103,268,47,28,17,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประตู 1 ตลาดนัดจตุจักร,กำแพงเพชร 2,26,7,2025,2025-07-26,2025-07-26,7,2025,3,07:00,09:00,2.0,07:00-09:00,4589.0,False,1103.0,False,268.0,False,47,False,28,False,17,False,False,False,False,False,False,False,False,True
13645,13644,26/7/2025,26,7,2025,หลังโควิด,ประตู 1 ตลาดนัดจตุจักร,กำแพงเพชร 2,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),17398,5326,1009,237,164,118,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประตู 1 ตลาดนัดจตุจักร,กำแพงเพชร 2,26,7,2025,2025-07-26,2025-07-26,7,2025,3,09:00,17:00,8.0,09:00-17:00,17398.0,False,5326.0,False,1009.0,False,237,False,164,False,118,False,False,False,False,False,False,False,False,True
