source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible,vehicle_total,vehicles_per_hour
4514,4513,10/10/2019,10,10,2019,ก่อนโควิด,ทองหล่อ,สุขุมวิท,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3799,966,139,22,21,60,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทองหล่อ,สุขุมวิท,10,10,2019,2019-10-10,2019-10-10,10,2019,4,07:00,09:00,2.0,07:00-09:00,3799.0,False,966.0,False,139.0,False,22,False,21,False,60,False,False,False,False,False,False,False,False,True,5007.0,2503.5
4515,4514,10/10/2019,10,10,2019,ก่อนโควิด,ทองหล่อ,สุขุมวิท,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),11286,4554,507,60,257,186,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทองหล่อ,สุขุมวิท,10,10,2019,2019-10-10,2019-10-10,10,2019,4,09:00,16:00,7.0,09:00-16:00,11286.0,False,4554.0,False,507.0,False,60,False,257,False,186,False,False,False,False,False,False,False,False,True,16850.0,2407.1428571428573
4516,4515,10/10/2019,10,10,2019,ก่อนโควิด,ทองหล่อ,สุขุมวิท,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),4936,1870,227,32,61,65,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทองหล่อ,สุขุมวิท,10,10,2019,2019-10-10,2019-10-10,10,2019,4,16:00,19:00,3.0,16:00-19:00,4936.0,False,1870.0,False,227.0,False,32,False,61,False,65,False,False,False,False,False,False,False,False,True,7191.0,2397.0
4544,4543,16/10/2019,16,10,2019,ก่อนโควิด,สะพานเหลือง,พระรามที่ 4,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),6954,1714,171,18,25,77,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,พระรามที่ 4,16,10,2019,2019-10-16,2019-10-16,10,2019,4,07:00,09:00,2.0,07:00-09:00,6954.0,False,1714.0,False,171.0,False,18,False,25,False,77,False,False,False,False,False,False,False,False,True,8959.0,4479.5
4550,4549,16/10/2019,16,10,2019,ก่อนโควิด,สะพานเหลือง,บรรทัดทอง,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1254,390,35,0,6,21,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,บรรทัดทอง,16,10,2019,2019-10-16,2019-10-16,10,2019,4,07:00,09:00,2.0,07:00-09:00,1254.0,False,390.0,False,35.0,False,0,False,6,False,21,False,False,False,False,False,False,False,False,True,1706.0,853.0
4553,4552,17/10/2019,17,10,2019,ก่อนโควิด,พงษ์เพชร,ประชาชื่น,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),4091,918,42,0,19,13,0,ประชาชื่น,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พงษ์เพชร,ประชาชื่น,17,10,2019,2019-10-17,2019-10-17,10,2019,4,07:00,09:00,2.0,07:00-09:00,4091.0,False,918.0,False,42.0,False,0,False,19,False,13,False,False,False,False,False,False,False,False,True,5083.0,2541.5
4556,4555,17/10/2019,17,10,2019,ก่อนโควิด,พงษ์เพชร,งามวงศ์วาน,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),13034,4246,197,1,65,19,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พงษ์เพชร,งามวงศ์วาน,17,10,2019,2019-10-17,2019-10-17,10,2019,4,07:00,09:00,2.0,07:00-09:00,13034.0,False,4246.0,False,197.0,False,1,False,65,False,19,False,False,False,False,False,False,False,False,True,17562.0,8781.0
4586,4585,25/10/2019,25,10,2019,ก่อนโควิด,สามเสน,สวรรคโลก,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1470,179,2,0,9,25,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามเสน,สวรรคโลก,25,10,2019,2019-10-25,2019-10-25,10,2019,4,07:00,09:00,2.0,07:00-09:00,1470.0,False,179.0,False,2.0,False,0,False,9,False,25,False,False,False,False,False,False,False,False,True,1685.0,842.5
4589,4588,25/10/2019,25,10,2019,ก่อนโควิด,สามเสน,เทอดดำริ,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1407,248,0,0,6,33,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามเสน,เทอดดำริ,25,10,2019,2019-10-25,2019-10-25,10,2019,4,07:00,09:00,2.0,07:00-09:00,1407.0,False,248.0,False,0.0,False,0,False,6,False,33,False,False,False,False,False,False,False,False,True,1694.0,847.0
4592,4591,25/10/2019,25,10,2019,ก่อนโควิด,สามเสน,นครไชยศรี,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1251,522,55,51,12,43,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สามเสน,นครไชยศรี,25,10,2019,2019-10-25,2019-10-25,10,2019,4,07:00,09:00,2.0,07:00-09:00,1251.0,False,522.0,False,55.0,False,51,False,12,False,43,False,False,False,False,False,False,False,False,True,1934.0,967.0
4595,4594,28/10/2019,28,10,2019,ก่อนโควิด,ประชาธรรม,ประดิษฐ์มนูธรรม,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),6491,1727,31,1,106,10,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาธรรม,ประดิษฐ์มนูธรรม,28,10,2019,2019-10-28,2019-10-28,10,2019,4,07:00,09:00,2.0,07:00-09:00,6491.0,False,1727.0,False,31.0,False,1,False,106,False,10,False,False,False,False,False,False,False,False,True,8366.0,4183.0
4598,4597,28/10/2019,28,10,2019,ก่อนโควิด,ประชาธรรม,ประชาอุทิศ,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2236,483,31,0,23,13,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาธรรม,ประชาอุทิศ,28,10,2019,2019-10-28,2019-10-28,10,2019,4,07:00,09:00,2.0,07:00-09:00,2236.0,False,483.0,False,31.0,False,0,False,23,False,13,False,False,False,False,False,False,False,False,True,2786.0,1393.0
4601,4600,29/10/2019,29,10,2019,ก่อนโควิด,ราชวัตร,พระรามที่ 5,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2819,468,25,0,15,70,0,พระรามที่ 5,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ราชวัตร,พระรามที่ 5,29,10,2019,2019-10-29,2019-10-29,10,2019,4,07:00,09:00,2.0,07:00-09:00,2819.0,False,468.0,False,25.0,False,0,False,15,False,70,False,False,False,False,False,False,False,False,True,3397.0,1698.5
4604,4603,29/10/2019,29,10,2019,ก่อนโควิด,ราชวัตร,นครไชยศรี,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1491,277,30,29,16,76,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ราชวัตร,นครไชยศรี,29,10,2019,2019-10-29,2019-10-29,10,2019,4,07:00,09:00,2.0,07:00-09:00,1491.0,False,277.0,False,30.0,False,29,False,16,False,76,False,False,False,False,False,False,False,False,True,1919.0,959.5
4619,4618,31/10/2019,31,10,2019,ก่อนโควิด,ลาซาล,สุขุมวิท,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),5100,1986,343,0,61,35,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาซาล,สุขุมวิท,31,10,2019,2019-10-31,2019-10-31,10,2019,4,07:00,09:00,2.0,07:00-09:00,5100.0,False,1986.0,False,343.0,False,0,False,61,False,35,False,False,False,False,False,False,False,False,True,7525.0,3762.5
4625,4624,1/11/2019,1,11,2019,ก่อนโควิด,บางพลัด,จรัญสนิทวงศ์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),5141,1171,126,13,32,99,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางพลัด,จรัญสนิทวงศ์,1,11,2019,2019-11-01,2019-11-01,11,2019,4,07:00,09:00,2.0,07:00-09:00,5141.0,False,1171.0,False,126.0,False,13,False,32,False,99,False,False,False,False,False,False,False,False,True,6582.0,3291.0
4628,4627,1/11/2019,1,11,2019,ก่อนโควิด,บางพลัด,สิรินธร,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),4064,1573,22,0,26,4,0,สิรินธร,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางพลัด,สิรินธร,1,11,2019,2019-11-01,2019-11-01,11,2019,4,07:00,09:00,2.0,07:00-09:00,4064.0,False,1573.0,False,22.0,False,0,False,26,False,4,False,False,False,False,False,False,False,False,True,5689.0,2844.5
4631,4630,1/11/2019,1,11,2019,ก่อนโควิด,บางพลัด,ราชวิถี,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1777,589,133,0,19,17,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางพลัด,ราชวิถี,1,11,2019,2019-11-01,2019-11-01,11,2019,4,07:00,09:00,2.0,07:00-09:00,1777.0,False,589.0,False,133.0,False,0,False,19,False,17,False,False,False,False,False,False,False,False,True,2535.0,1267.5
4649,4648,7/11/2019,7,11,2019,ก่อนโควิด,วัดสน,สุขสวัสดิ์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),9229,2878,273,102,225,25,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,วัดสน,สุขสวัสดิ์,7,11,2019,2019-11-07,2019-11-07,11,2019,4,07:00,09:00,2.0,07:00-09:00,9229.0,False,2878.0,False,273.0,False,102,False,225,False,25,False,False,False,False,False,False,False,False,True,12732.0,6366.0
4650,4649,7/11/2019,7,11,2019,ก่อนโควิด,วัดสน,สุขสวัสดิ์,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),21562,12786,1050,319,3521,62,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,วัดสน,สุขสวัสดิ์,7,11,2019,2019-11-07,2019-11-07,11,2019,4,09:00,16:00,7.0,09:00-16:00,21562.0,False,12786.0,False,1050.0,False,319,False,3521,False,62,False,False,False,False,False,False,False,False,True,39300.0,5614.285714285715
4651,4650,7/11/2019,7,11,2019,ก่อนโควิด,วัดสน,สุขสวัสดิ์,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),10242,5221,402,126,983,55,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,วัดสน,สุขสวัสดิ์,7,11,2019,2019-11-07,2019-11-07,11,2019,4,16:00,19:00,3.0,16:00-19:00,10242.0,False,5221.0,False,402.0,False,126,False,983,False,55,False,False,False,False,False,False,False,False,True,17029.0,5676.333333333333
4652,4651,8/11/2019,8,11,2019,ก่อนโควิด,จักรพรรดิพงษ์,นครสวรรค์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1831,395,2,0,4,36,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จักรพรรดิพงษ์,นครสวรรค์,8,11,2019,2019-11-08,2019-11-08,11,2019,4,07:00,09:00,2.0,07:00-09:00,1831.0,False,395.0,False,2.0,False,0,False,4,False,36,False,False,False,False,False,False,False,False,True,2268.0,1134.0
4653,4652,8/11/2019,8,11,2019,ก่อนโควิด,จักรพรรดิพงษ์,นครสวรรค์,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),6363,1676,210,0,103,191,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จักรพรรดิพงษ์,นครสวรรค์,8,11,2019,2019-11-08,2019-11-08,11,2019,4,09:00,16:00,7.0,09:00-16:00,6363.0,False,1676.0,False,210.0,False,0,False,103,False,191,False,False,False,False,False,False,False,False,True,8543.0,1220.4285714285713
4654,4653,8/11/2019,8,11,2019,ก่อนโควิด,จักรพรรดิพงษ์,นครสวรรค์,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),2117,651,73,0,20,82,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จักรพรรดิพงษ์,นครสวรรค์,8,11,2019,2019-11-08,2019-11-08,11,2019,4,16:00,19:00,3.0,16:00-19:00,2117.0,False,651.0,False,73.0,False,0,False,20,False,82,False,False,False,False,False,False,False,False,True,2943.0,981.0
4655,4654,8/11/2019,8,11,2019,ก่อนโควิด,จักรพรรดิพงษ์,จักรพรรดิพงษ์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),5492,1139,19,1,28,104,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จักรพรรดิพงษ์,จักรพรรดิพงษ์,8,11,2019,2019-11-08,2019-11-08,11,2019,4,07:00,09:00,2.0,07:00-09:00,5492.0,False,1139.0,False,19.0,False,1,False,28,False,104,False,False,False,False,False,False,False,False,True,6783.0,3391.5
4656,4655,8/11/2019,8,11,2019,ก่อนโควิด,จักรพรรดิพงษ์,จักรพรรดิพงษ์,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),16317,4153,85,0,91,337,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จักรพรรดิพงษ์,จักรพรรดิพงษ์,8,11,2019,2019-11-08,2019-11-08,11,2019,4,09:00,16:00,7.0,09:00-16:00,16317.0,False,4153.0,False,85.0,False,0,False,91,False,337,False,False,False,False,False,False,False,False,True,20983.0,2997.5714285714284
4657,4656,8/11/2019,8,11,2019,ก่อนโควิด,จักรพรรดิพงษ์,จักรพรรดิพงษ์,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),5688,1401,28,0,18,64,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จักรพรรดิพงษ์,จักรพรรดิพงษ์,8,11,2019,2019-11-08,2019-11-08,11,2019,4,16:00,19:00,3.0,16:00-19:00,5688.0,False,1401.0,False,28.0,False,0,False,18,False,64,False,False,False,False,False,False,False,False,True,7199.0,2399.6666666666665
4673,4672,12/11/2019,12,11,2019,ก่อนโควิด,นวมินทร์ - ประเสริฐมนูกิจ,ประเสริฐมนูกิจ,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3636,1217,103,18,51,9,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,นวมินทร์ - ประเสริฐมนูกิจ,ประเสริฐมนูกิจ,12,11,2019,2019-11-12,2019-11-12,11,2019,4,07:00,09:00,2.0,07:00-09:00,3636.0,False,1217.0,False,103.0,False,18,False,51,False,9,False,False,False,False,False,False,False,False,True,5034.0,2517.0
4688,4687,15/11/2019,15,11,2019,ก่อนโควิด,เทวกรรม,นครสวรรค์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3395,894,23,2,14,18,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เทวกรรม,นครสวรรค์,15,11,2019,2019-11-15,2019-11-15,11,2019,4,07:00,09:00,2.0,07:00-09:00,3395.0,False,894.0,False,23.0,False,2,False,14,False,18,False,False,False,False,False,False,False,False,True,4346.0,2173.0
4691,4690,15/11/2019,15,11,2019,ก่อนโควิด,เทวกรรม,กรุงเกษม,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1750,660,17,0,4,100,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เทวกรรม,กรุงเกษม,15,11,2019,2019-11-15,2019-11-15,11,2019,4,07:00,09:00,2.0,07:00-09:00,1750.0,False,660.0,False,17.0,False,0,False,4,False,100,False,False,False,False,False,False,False,False,True,2531.0,1265.5
4694,4693,18/11/2019,18,11,2019,ก่อนโควิด,เกษะโกมล,พระรามที่ 5,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),4941,506,40,0,11,22,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เกษะโกมล,พระรามที่ 5,18,11,2019,2019-11-18,2019-11-18,11,2019,4,07:00,09:00,2.0,07:00-09:00,4941.0,False,506.0,False,40.0,False,0,False,11,False,22,False,False,False,False,False,False,False,False,True,5520.0,2760.0
4695,4694,18/11/2019,18,11,2019,ก่อนโควิด,เกษะโกมล,พระรามที่ 5,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),11226,2322,120,0,97,96,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เกษะโกมล,พระรามที่ 5,18,11,2019,2019-11-18,2019-11-18,11,2019,4,09:00,16:00,7.0,09:00-16:00,11226.0,False,2322.0,False,120.0,False,0,False,97,False,96,False,False,False,False,False,False,False,False,True,13861.0,1980.142857142857
